cancer	O
cells	O
having	O
selectively	O
activated	O
αvβ3	B-GENE
integrin	I-GENE
because	O
of	O
a	O
substantially	O
low	O
intake	O
into	O
the	O
liver	O
and	O
intestines,	O
compared	O
to	O
existing	O
known	O
radioactive	O
isotope	O
label	O
ring	O
RGD	O
derivatives	O
.	O
These	O
results	O
show	O
that	O
the	O
rhenium-188	O
label	O
derivative,	O
a	O
therapeutic	O
nuclide	O
using	O
the	O
same	O
precursor	O
as	O
used	O
in	O
the	O
technetium-99m	O
label,	O
effectively	O
inhibits	O
the	O
growth	O
of	O
a	O
tumor	O
and	O
demonstrates	O
therapeutic	O
efficacy	O
when	O
administered	O
via	O
tail	O
vein	O
injection	O
to	O
an	O
animal	O
model	O
of	O
a	O
tumor,	O
compared	O
to	O
a	O
case	O
where	O
only	O
saline	O
has	O
been	O
injected,	O
thereby	O
making	O
it	O
useful	O
as	O
a	O
medicine	O
for	O
the	O
diagnosis	O
or	O
treatment	O
of	O
angiogenesis-related	O
diseases	O
.	O


Provided	O
herein	O
are	O
PAK	B-GENE
inhibitors	O
and	O
methods	O
of	O
utilizing	O
PAK	B-GENE
inhibitors	O
for	O
the	O
treatment	O
of	O
CNS	O
disorders	O
such	O
as	O
neuropsychiatric	O
disoders	O
.	O


Described	O
herein	O
is	O
the	O
LPAl	B-GENE
antagonist	O
{	O
4	O
'	O
-	O
[	O
3-methyl-4-	O
(	O
(	O
R	O
)	O
-l-phenyl-ethoxycarbonylamino	O
)	O
-isoxazol-5-yl	O
]	O
-biphenyl-4-yl	O
}	O
-acetic	O
acid	O
(	O
Compound	O
1	O
)	O
,	O
including	O
pharmaceutically	O
acceptable	O
salts	O
thereof	O
.	O
Also	O
described	O
are	O
methods	O
of	O
preparing	O
the	O
LPAl	B-GENE
antagonist,	O
or	O
pharmaceutically	O
acceptable	O
salts	O
thereof,	O
as	O
well	O
as	O
pharmaceutical	O
compositions	O
suitable	O
for	O
administration	O
to	O
a	O
mammal	O
that	O
include	O
the	O
LPAl	B-GENE
antagonist,	O
or	O
pharmaceutically	O
acceptable	O
salt	O
thereof,	O
and	O
methods	O
of	O
using	O
such	O
pharmaceutical	O
compositions	O
for	O
treating	O
LPA-dependent	O
or	O
LPA-mediated	O
diseases	O
or	O
conditions	O
.	O


The	O
invention	O
relates	O
to	O
a	O
compound	O
of	O
general	O
formula	O
:	O
(	O
I	O
)	O
wherein	O
A	O
is	O
selected	O
from	O
the	O
groups	O
(	O
a	O
)	O
,	O
(	O
b	O
)	O
or	O
(	O
c	O
)	O
:	O
formula	O
(	O
II	O
)	O
or	O
formula	O
(	O
III	O
)	O
(	O
b	O
)	O
or	O
is	O
cycloalkyl,	O
(	O
c	O
)	O
optionally	O
substituted	O
by	O
lower	O
alkyl	O
(	O
c	O
)	O
;	O
Ar1	O
is	O
phenyl	O
or	O
a	O
six	O
membered	O
heteroaryl	O
;	O
X1	O
is	O
N	O
or	O
CH	O
;	O
X2	O
is	O
N-R1	O
or	O
O	O
;	O
R1	O
is	O
S	O
(	O
O	O
)	O
2-lower	O
alkyl,	O
C	O
(	O
O	O
)	O
-cycloalkyl	O
substituted	O
by	O
lower	O
alkyl,	O
or	O
is	O
C	O
(	O
O	O
)	O
-lower	O
alkyl,	O
lower	O
alkyl,	O
cyano,	O
cycloalkyl	O
or	O
is	O
a	O
six	O
membered	O
heteroaryl	O
substituted	O
by	O
lower	O
alkyl,	O
cyano,	O
C	O
(	O
O	O
)	O
-lower	O
alkyl,	O
halogen,	O
lower	O
alkyl	O
substituted	O
by	O
halogen	O
or	O
lower	O
alkoxy	O
;	O
or	O
is	O
phenyl	O
substituted	O
by	O
cyano	O
or	O
halogen	O
;	O
R2	O
is	O
lower	O
alkyl,	O
halogen,	O
pyrazolyl,	O
3-methyl-	O
[	O
1,2,4	O
]	O
oxazolyl,	O
5-methyl-	O
[	O
1,2,4	O
]	O
oxadiazol-3-yl,	O
pyridyl	O
substituted	O
by	O
cyano,	O
or	O
is	O
phenyl	O
substituted	O
by	O
halogen,	O
or	O
is	O
cyano,	O
lower	O
alkoxy,	O
or	O
is	O
piperidin-2-one	O
;	O
or	O
to	O
pharmaceutically	O
active	O
salts,	O
sterioisomeric	O
forms,	O
including	O
individual	O
diastereoisomers	O
and	O
enantiomers	O
of	O
the	O
compound	O
of	O
formula	O
I	O
as	O
well	O
as	O
racemic	O
and	O
non-racemic	O
mixtures	O
thereof	O
.	O
.	O
It	O
has	O
been	O
found	O
that	O
the	O
present	O
compounds	O
are	O
high	O
potential	O
NK-3	B-GENE
receptor	O
antagonists	O
for	O
the	O
treatment	O
of	O
depression,	O
pain,	O
psychosis,	O
Parkinsons	O
disease,	O
schizophrenia,	O
anxiety	O
and	O
attention	O
deficit	O
hyperactivity	O
disorder	O
(	O
ADHD	O
)	O
.	O


Amide	O
substituted	O
indazoles	O
and	O
benzotriazoles	O
as	O
inhibitors	O
of	O
the	O
enzyme	O
poly	O
(	O
ADP-ribose	O
)	O
polymerase	O
(	O
PARP	B-GENE
)	O
.	O
The	O
compounds	O
of	O
the	O
present	O
invention	O
are	O
useful	O
as	O
mono-therapies	O
in	O
tumors	O
with	O
specific	O
defects	O
in	O
DNA-repair	O
pathways,	O
as	O
enhancers	O
of	O
certain	O
DNA-damaging	O
agents	O
such	O
as	O
anticancer	O
agents	O
and	O
radiotherapy,	O
for	O
reducing	O
cell	O
necrosis	O
(	O
in	O
stroke	O
and	O
myocardial	O
infarction	O
)	O
,	O
regulating	O
inflammation	O
and	O
tissue	O
injury,	O
treating	O
retroviral	O
infections,	O
and	O
protecting	O
against	O
the	O
toxicity	O
of	O
chemotherapy	O
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
family	O
of	O
cyclic	O
polyethers	O
of	O
general	O
formula	O
(	O
I	O
)	O
for	O
treating	O
and	O
/	O
or	O
preventing	O
tau-	O
and	O
β-amyloid-linked	O
neurodegenerative	O
diseases	O
and	O
to	O
a	O
method	O
for	O
synthesizing	O
said	O
compounds	O
of	O
general	O
formula	O
(	O
I	O
)	O
.	O


The	O
invention	O
relates	O
to	O
substituted	O
pyridine	O
compounds	O
of	O
Formula	O
I	O
:	O
(	O
I	O
)	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt,	O
prodrug,	O
or	O
solvate	O
thereof,	O
wherein	O
A1,	O
X,	O
A2,	O
R1a,	O
R1b,	O
R1c,	O
G,	O
and	O
z	O
are	O
defined	O
as	O
set	O
forth	O
in	O
the	O
specification	O
.	O
The	O
invention	O
is	O
also	O
directed	O
to	O
the	O
use	O
of	O
compounds	O
of	O
Formula	O
I	O
to	O
treat	O
a	O
disorder	O
responsive	O
to	O
the	O
blockade	O
of	O
sodium	B-GENE
channels	I-GENE
.	O
Compounds	O
of	O
the	O
present	O
invention	O
are	O
especially	O
useful	O
for	O
treating	O
pain	O
.	O


A	O
nitrogenated	O
aromatic	O
heterocyclic	O
ring	O
derivative	O
represented	O
by	O
formula	O
(	O
I	O
)	O
[	O
wherein	O
R1	O
and	O
R2	O
independently	O
represent	O
a	O
hydrogen	O
atom	O
or	O
the	O
like	O
;	O
W	O
represents	O
CR3	O
(	O
wherein	O
R3	O
represents	O
a	O
hydrogen	O
atom	O
or	O
the	O
like	O
)	O
or	O
the	O
like	O
;	O
R4	O
and	O
R5	O
independently	O
represent	O
a	O
hydrogen	O
atom	O
or	O
the	O
like	O
;	O
R9	O
represents	O
a	O
pyrazolyl	O
group	O
which	O
may	O
have	O
a	O
substituent,	O
or	O
the	O
like	O
;	O
and	O
R12	O
and	O
R13	O
independently	O
represent	O
a	O
hydrogen	O
atom	O
or	O
the	O
like	O
]	O
(	O
wherein	O
N-	O
[	O
2-chloro-4-	O
(	O
6,7-dimethoxy-4-	O
quinolyloxy	O
)	O
phenyl	O
]	O
-N	O
'	O
-	O
(	O
5-methyl-3-isooxazolyl	O
)	O
urea	O
is	O
excluded	O
from	O
the	O
derivative	O
)	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt	O
thereof	O
;	O
and	O
a	O
FGFR	B-GENE
inhibitor	O
or	O
the	O
like	O
which	O
comprises	O
the	O
derivative	O
or	O
the	O
pharmaceutically	O
acceptable	O
salt	O
as	O
an	O
active	O
ingredient	O
.	O


Imidazoline	O
derivatives	O
represented	O
by	O
general	O
formula	O
(	O
I	O
)	O
or	O
pharmacologically	O
acceptable	O
salts	O
thereof,	O
which	O
exhibit	O
high	O
selectivity	O
for	O
α1L	B-GENE
and	O
are	O
useful	O
as	O
drugs	O
for	O
the	O
treatment	O
of	O
urinary	O
incontinence	O
.	O
In	O
general	O
formula	O
(	O
I	O
)	O
,	O
either	O
X	O
or	O
Y	O
is	O
hydrogen,	O
and	O
the	O
other	O
is	O
NR1R2	O
;	O
R1	O
and	O
R2	O
may	O
be	O
the	O
same	O
or	O
different	O
and	O
are	O
each	O
hydrogen	O
or	O
methyl	O
;	O
and	O
Z	O
is	O
chloro	O
or	O
methyl	O
.	O


[	O
Problem	O
]	O
The	O
purpose	O
of	O
the	O
present	O
invention	O
is	O
to	O
provide	O
a	O
pharmaceutical	O
preparation	O
for	O
preventing	O
and	O
/	O
or	O
treating	O
various	O
diseases,	O
which	O
comprises	O
a	O
compound	O
capable	O
of	O
increasing	O
a	O
translation	O
initiation	O
factor	O
or	O
a	O
transcription	O
elongation	O
factor	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt	O
thereof	O
as	O
an	O
active	O
ingredient	O
.	O
[	O
Solution	O
]	O
The	O
present	O
inventors	O
made	O
extensive	O
studies	O
for	O
the	O
purpose	O
of	O
solving	O
the	O
problem,	O
and	O
it	O
is	O
found	O
for	O
the	O
first	O
time	O
that	O
the	O
increase	O
in	O
a	O
translation	O
initiation	O
factor	O
(	O
e	O
.	O
g	O
.	O
,	O
eIF4A1	B-GENE
)	O
or	O
a	O
translation	O
elongation	O
factor	O
(	O
e	O
.	O
g	O
.	O
,	O
eEF1A1	B-GENE
)	O
is	O
involved	O
in	O
the	O
NGF-induced	O
neurite	O
elongation	O
potentiating	O
activity	O
of	O
minocycline	O
or	O
cilostazol,	O
and	O
the	O
invention	O
has	O
been	O
accomplished	O
.	O


Benzohydrol	O
derivatives	O
of	O
formula	O
(	O
I	O
)	O
,	O
a	O
preparation	O
method,	O
pharmaceutical	O
compositions	O
and	O
pharmaceutical	O
use	O
thereof	O
are	O
disclosed	O
in	O
the	O
invention	O
.	O
The	O
derivatives	O
can	O
be	O
used	O
as	O
rennin	B-GENE
inhibitors	O
to	O
prepare	O
the	O
drugs	O
for	O
the	O
treatment	O
of	O
the	O
diseases	O
related	O
with	O
rennin,	O
such	O
as	O
antihypertensive	O
drugs	O
.	O


Objective	O
methods	O
for	O
diagnosing	O
a	O
predisposition	O
to	O
developing	O
cancer,	O
including	O
bladder	O
cancer,	O
lung	O
cancer,	O
AML,	O
CML,	O
esophageal	O
cancer,	O
breast	O
cancer,	O
cervical	O
cancer	O
and	O
osteosarcoma	O
caner	O
is	O
described	O
herein	O
.	O
The	O
present	O
invention	O
provides	O
a	O
diagnostic	O
method	O
that	O
utilizes	O
the	O
expression	O
level	O
of	O
EHMT2	B-GENE
as	O
an	O
index	O
of	O
cancer	O
.	O
The	O
present	O
invention	O
further	O
provides	O
methods	O
of	O
screening	O
for	O
therapeutic	O
substances	O
for	O
the	O
treatment	O
of	O
EHMT2-associated	O
disease,	O
such	O
as	O
a	O
cancer,	O
e	O
.	O
g	O
.	O
bladder	O
cancer,	O
lung	O
cancer,	O
AML,	O
CML,	O
esophageal	O
cancer,	O
breast	O
cancer,	O
cervical	O
cancer	O
and	O
osteosarcoma	O
.	O
The	O
invention	O
further	O
provides	O
methods	O
of	O
inhibiting	O
cell	O
growth	O
and	O
treating	O
or	O
alleviating	O
one	O
or	O
more	O
symptoms	O
of	O
EHMT2-associated	O
diseases	O
.	O
The	O
invention	O
also	O
features	O
double-stranded	O
molecules	O
that	O
inhibit	O
EHMT2	B-GENE
expression,	O
vectors	O
encoding	O
the	O
double-stranded	O
molecule	O
and	O
compositions	O
containing	O
them	O
.	O


Provided	O
are	O
a	O
hydrochloride	O
of	O
a	O
tricyclic	O
pyrazolopyrimidine	O
compound	O
that	O
inhibits	O
the	O
action	O
of	O
Hsp90	B-GENE
and	O
a	O
crystal	O
thereof	O
.	O
The	O
present	O
invention	O
provides	O
a	O
hydrochloride	O
of	O
2-	O
{	O
4-amino-2-	O
[	O
(	O
3-chloro-4-methoxy-5-methylpyridine-2-yl	O
)	O
methyl	O
]	O
-2,7-dihydro-6-thia-1,2,3,5-tetraazabenzo	O
[	O
cd	O
]	O
azulene-8-yl	O
}	O
-N-methylacetamide	O
that	O
inhibits	O
the	O
activity	O
of	O
Hsp90	B-GENE
ATPase	B-GENE
and	O
has	O
antitumor	O
activity,	O
a	O
crystal	O
thereof,	O
and	O
a	O
medicine,	O
anticancer	O
agent,	O
and	O
the	O
like	O
containing	O
the	O
same	O
.	O


The	O
purpose	O
of	O
the	O
present	O
invention	O
is	O
to	O
provide	O
a	O
composition	O
that	O
has	O
the	O
effect	O
of	O
suppressing	O
matrix-metalloproteinase	B-GENE
activity	O
.	O
Specifically,	O
the	O
present	O
invention	O
pertains	O
to	O
a	O
composition	O
which	O
suppresses	O
matrix-metalloproteinase	B-GENE
activity	O
and	O
contains,	O
as	O
an	O
active	O
ingredient,	O
a	O
glucose-metabolism	O
inhibitor	O
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
novel	O
use	O
of	O
a	O
PPAR	B-GENE
δ	I-GENE
agonist,	O
and	O
more	O
particularly,	O
to	O
a	O
fetal	O
reprogramming	O
effect	O
of	O
a	O
PPAR	B-GENE
δ	I-GENE
agonist	O
.	O
According	O
to	O
the	O
present	O
invention,	O
a	O
PPAR	B-GENE
δ	I-GENE
agonist	O
adjusts	O
calcium	O
ion	O
during	O
embryo	O
genesis	O
and	O
a	O
early	O
fetal	O
development	O
period	O
to	O
increase	O
slow	O
muscle	O
fiber	O
and	O
to	O
thus	O
improve	O
muscle	O
endurance,	O
thereby	O
improving	O
lipid	O
and	O
glucose	O
metabolism	O
and	O
reprogramming	O
the	O
metabolism	O
of	O
the	O
entire	O
body,	O
thus	O
preventing	O
/	O
inhibiting	O
the	O
occurrence	O
of	O
metabolic	O
diseases,	O
such	O
as	O
obesity	O
and	O
diabetes	O
in	O
an	O
adult	O
body	O
caused	O
by	O
a	O
high-fat	O
diet	O
and	O
a	O
lack	O
of	O
exercise,	O
and	O
improving	O
memory	O
for	O
an	O
adult	O
.	O
In	O
addition,	O
fetal	O
reprogramming	O
using	O
a	O
PPAR	B-GENE
δ	I-GENE
agonist	O
prevents	O
/	O
inhibits	O
the	O
occurrence	O
of	O
diabetes	O
in	O
a	O
mouse	O
model	O
for	O
diabetes	O
.	O
Therefore,	O
the	O
PPAR	B-GENE
δ	I-GENE
agonist	O
may	O
be	O
used	O
in	O
a	O
pharmaceutical	O
composition	O
for	O
enhancing	O
the	O
endurance	O
of	O
a	O
human	O
and	O
an	O
animal	O
by	O
embryonic	O
/	O
fetal	O
reprogramming,	O
preventing	O
/	O
inhibiting	O
metabolic	O
diseases	O
such	O
as	O
obesity,	O
diabetes,	O
arteriosclerosis	O
and	O
fatty	O
liver,	O
and	O
enhancing	O
memory	O
.	O
The	O
PPAR	B-GENE
δ	I-GENE
agonist	O
may	O
also	O
be	O
used	O
in	O
a	O
nutritional	O
supplement	O
for	O
pregnant	O
women,	O
in	O
food	O
additives,	O
in	O
a	O
functional	O
food	O
supplement	O
or	O
functional	O
beverage	O
composition,	O
in	O
pharmaceutical	O
compositions	O
for	O
animals,	O
in	O
an	O
endurance	O
enhancer	O
for	O
animals,	O
in	O
dry	O
milk	O
and	O
baby	O
formula	O
compositions,	O
in	O
an	O
animal	O
feed	O
composition,	O
etc	O
.	O


The	O
present	O
invention	O
is	O
directed	O
to	O
novel	O
polymorphs	O
and	O
salts	O
of	O
a	O
compound	O
which	O
is	O
an	O
inhibitor	O
of	O
kinase	B-GENE
activity	O
.	O


Provided	O
is	O
an	O
inhibitor	O
of	O
HMGB	O
protein-mediated	O
immune	O
response	O
activation,	O
comprising	O
one	O
or	O
more	O
compounds	O
selected	O
from	O
the	O
group	O
consisting	O
of	O
phosphorothioate	O
oligonucleotides	O
and	O
derivatives	O
thereof	O
.	O
Also	O
provided	O
is	O
a	O
method	O
for	O
screening	O
an	O
inhibitor	O
or	O
promoter	O
of	O
HMGB	O
protein-mediated	O
immune	O
response	O
activation,	O
comprising	O
:	O
a	O
mixing	O
step	O
of	O
mixing	O
an	O
HMGB	B-GENE
protein	I-GENE
and	O
a	O
labeled	O
nucleic	O
acid	O
in	O
the	O
presence	O
and	O
absence	O
of	O
a	O
test	O
substance	O
;	O
a	O
assaying	O
step	O
of	O
assaying	O
the	O
HMGB	B-GENE
protein	I-GENE
bound	O
to	O
the	O
labeled	O
nucleic	O
acid	O
;	O
and	O
a	O
determination	O
step	O
of	O
determining	O
that	O
the	O
test	O
substance	O
is	O
an	O
inhibitor	O
of	O
HMGB	O
protein-mediated	O
immune	O
response	O
activation	O
in	O
the	O
case	O
that	O
the	O
quantity	O
of	O
the	O
HMGB	B-GENE
protein	I-GENE
bound	O
to	O
the	O
labeled	O
nucleic	O
acid	O
in	O
the	O
presence	O
of	O
the	O
test	O
substance	O
is	O
less	O
than	O
the	O
quantity	O
of	O
the	O
HMGB	B-GENE
protein	I-GENE
bound	O
to	O
the	O
labeled	O
nucleic	O
acid	O
in	O
the	O
absence	O
of	O
the	O
test	O
substance,	O
and	O
determining	O
that	O
the	O
test	O
substance	O
is	O
a	O
promoter	O
of	O
HMGB	O
protein-mediated	O
immune	O
response	O
activation	O
in	O
the	O
case	O
that	O
the	O
quantity	O
of	O
the	O
HMGB	B-GENE
protein	I-GENE
bound	O
to	O
the	O
labeled	O
nucleic	O
acid	O
in	O
the	O
presence	O
of	O
the	O
test	O
substance	O
is	O
greater	O
than	O
the	O
quantity	O
of	O
the	O
HMGB	B-GENE
protein	I-GENE
bound	O
to	O
the	O
labeled	O
nucleic	O
acid	O
in	O
the	O
absence	O
of	O
the	O
test	O
substance	O
.	O


[	O
insert	O
compound	O
of	O
Formula	O
I	O
]	O
This	O
invention	O
relates	O
to	O
novel	O
substituted	O
azaindoles	O
and	O
pharmaceutically	O
acceptable	O
salts	O
thereof	O
.	O
This	O
invention	O
also	O
provides	O
compositions	O
comprising	O
a	O
compound	O
of	O
this	O
invention	O
and	O
the	O
use	O
of	O
such	O
compositions	O
in	O
methods	O
of	O
treating	O
diseases	O
and	O
conditions	O
that	O
are	O
beneficially	O
treated	O
by	O
administering	O
a	O
compound	O
showing	O
selective	O
inhibitory	O
activity	O
of	O
oncogenic	O
B-RafV600E	O
protein	O
kinase	B-GENE
.	O


Provided	O
herein	O
are	O
pharmaceutical	O
compositions	O
for	O
the	O
treatment	O
of	O
various	O
ocular	O
diseases	O
characterized	O
by	O
unwanted	O
cellular	O
proliferation	O
.	O
The	O
pharmaceutical	O
compositions	O
may	O
comprise	O
one	O
or	O
more	O
MDM2	B-GENE
inhibitors,	O
and	O
may	O
further	O
comprise	O
one	O
or	O
more	O
additional	O
therapeutic	O
agents	O
.	O
Also	O
provided	O
are	O
methods	O
of	O
use	O
of	O
MDM2	B-GENE
inhibitors	O
and	O
/	O
or	O
formulations	O
thereof	O
for	O
the	O
treatment	O
of	O
ocular	O
diseases	O
characterized	O
by	O
unwanted	O
cellular	O
proliferation	O
.	O


The	O
present	O
invention	O
provides	O
treating	O
LAL	B-GENE
deficiency	O
(	O
e	O
.	O
g	O
.	O
Wolman	O
'	O
s	O
disease,	O
CESD	O
)	O
comprising	O
administering	O
to	O
a	O
mammal	O
a	O
therapeutically	O
effective	O
amount	O
o	O
lysosomal	B-GENE
acid	I-GENE
lipase	I-GENE
with	O
an	O
effective	O
dosage	O
frequency	O
.	O
Methods	O
of	O
improving	O
growth	O
and	O
liver	O
function,	O
increasing	O
LAL	B-GENE
tissue	O
concentration,	O
and	O
increasing	O
LAL	B-GENE
activity	O
in	O
a	O
human	O
patient	O
suffering	O
from	O
LAL	B-GENE
deficiency	O
are	O
also	O
provided	O


Disclosed	O
are	O
a	O
compound	O
inhibitory	O
of	O
HIF-1	B-GENE
activity,	O
a	O
method	O
for	O
preparing	O
the	O
same,	O
and	O
a	O
pharmaceutical	O
composition	O
comprising	O
the	O
same	O
as	O
an	O
active	O
ingredient	O
.	O
The	O
compound	O
has	O
anticancer	O
activity	O
which	O
is	O
attributable	O
to	O
its	O
inhibitory	O
activity	O
against	O
HIF-1,	O
but	O
not	O
to	O
non-selective	O
cellular	O
toxicity	O
.	O
Thus,	O
having	O
inhibitory	O
activity	O
against	O
HIF-1,	O
the	O
compound	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt	O
thereof	O
can	O
be	O
used	O
as	O
an	O
ingredient	O
in	O
an	O
anticancer	O
agent	O
for	O
various	O
cancers	O
including	O
large	O
intestine	O
cancer,	O
hepatic	O
cancer,	O
stomach	O
cancer	O
and	O
breast	O
cancer	O
.	O
Further,	O
the	O
compound	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt	O
thereof	O
is	O
applicable	O
to	O
the	O
treatment	O
of	O
diabetic	O
retinopathy	O
or	O
arthritis	O
which	O
is	O
aggravated	O
upon	O
the	O
activation	O
of	O
VEGFA	B-GENE
by	O
HIF-1	B-GENE
.	O


This	O
invention	O
relates	O
generally	O
to	O
a	O
therapeutic	O
use	O
of	O
TLR3	B-GENE
and	O
TLR7	B-GENE
inhibitors	O
to	O
treat	O
or	O
reduce	O
pruritus	O
in	O
a	O
subject	O
.	O


A	O
method	O
for	O
treating	O
an	O
ATP	O
analog-induced	O
side	O
effect	O
in	O
a	O
subject	O
comprises	O
administering	O
an	O
effective	O
amount	O
of	O
an	O
adenosine	B-GENE
receptor	I-GENE
antagonist	O
to	O
the	O
subject	O
.	O
A	O
method	O
for	O
treating	O
cancer	O
in	O
a	O
subject	O
comprises	O
administering	O
a	O
nucleobase	O
and	O
/	O
or	O
nucleoside	O
prior	O
to	O
administering	O
an	O
ATP	O
analog	O
.	O


Compounds	O
of	O
Formula	O
I	O
are	O
disclosed	O
:	O
wherein	O
L,	O
A,	O
R1,	O
R2,	O
R3A,	O
R3B,	O
R4A,	O
R4B,	O
R5,	O
R6	O
and	O
R7	O
are	O
defined	O
herein	O
.	O
The	O
compounds	O
encompassed	O
by	O
Formula	O
I	O
include	O
compounds	O
which	O
are	O
HIV	B-GENE
protease	I-GENE
inhibitors	O
and	O
other	O
compounds	O
which	O
can	O
be	O
metabolized	O
in	O
vivo	O
to	O
HIV	B-GENE
protease	I-GENE
inhibitors	O
.	O
The	O
compounds	O
and	O
their	O
pharmaceutically	O
acceptable	O
salts	O
are	O
useful	O
for	O
the	O
prophylaxis	O
or	O
treatment	O
of	O
infection	O
by	O
HIV	O
and	O
the	O
prophylaxis,	O
treatment,	O
or	O
delay	O
in	O
the	O
onset	O
of	O
AIDS	O
.	O
The	O
compounds	O
and	O
their	O
salts	O
can	O
be	O
employed	O
as	O
ingredients	O
in	O
pharmaceutical	O
compositions,	O
optionally	O
in	O
combination	O
with	O
other	O
antivirals,	O
immunomodulators,	O
antibiotics	O
or	O
vaccines	O
.	O


The	O
present	O
invention	O
relates	O
to	O
novel	O
compounds	O
of	O
formula	O
(	O
I	O
)	O
and	O
pharmaceutically	O
acceptable	O
salts	O
thereof,	O
pharmaceutical	O
compositions	O
comprising	O
said	O
compounds,	O
processes	O
for	O
making	O
said	O
compounds,	O
and	O
their	O
use	O
as	O
medicaments	O
for	O
treatment	O
and	O
/	O
or	O
prevention	O
of	O
Αβ-related	O
diseases	O
.	O


The	O
invention	O
generally	O
relates	O
to	O
methods	O
of	O
improving	O
thyroid	O
hormone	O
sensitivity	O
or	O
treating	O
a	O
thyroid	O
hormone	O
resistance	O
related	O
disorder	O
in	O
a	O
patient	O
in	O
need	O
thereof,	O
comprising	O
administering	O
a	O
pharmaceutically	O
effective	O
amount	O
of	O
a	O
MetAP-2	B-GENE
inhibitor	O
.	O
Such	O
methods	O
may	O
include	O
administering	O
a	O
MetAP-2	B-GENE
inhibitor	O
at	O
a	O
dose	O
that	O
does	O
not	O
substantially	O
modulate	O
angiogenesis	O
.	O


Disclosed	O
are	O
methods	O
to	O
treat	O
allergic	O
conditions,	O
including	O
pulmonary	O
and	O
non-	O
pulmonary	O
conditions,	O
in	O
a	O
subject	O
by	O
administering	O
a	O
composition	O
that	O
inhibits	O
Pirn	B-GENE
kinase	I-GENE
.	O
Also	O
disclosed	O
are	O
methods	O
to	O
treat	O
allergic	O
conditions	O
in	O
a	O
subject	O
by	O
administering	O
a	O
composition	O
that	O
induces	O
expression	O
of	O
Runx3	B-GENE
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
pharmaceutical	O
composition	O
containing	O
styraxlignolide	O
A	O
or	O
the	O
aglycone	O
thereof	O
as	O
an	O
active	O
ingredient	O
for	O
preventing	O
or	O
treating	O
asthma	O
.	O
More	O
particularly,	O
the	O
styraxlignolide	O
A	O
compound	O
is	O
separated	O
from	O
the	O
stem	O
and	O
bark	O
of	O
Styrax	O
japonica,	O
and	O
the	O
styraxlignolide	O
A	O
or	O
homoegonol,	O
which	O
is	O
the	O
aglycone	O
of	O
styraxlignolide	O
A	O
and	O
which	O
has	O
improved	O
safety,	O
has	O
the	O
effect	O
of	O
attenuating	O
weight	O
loss	O
and	O
hypersensitivity	O
of	O
the	O
airway,	O
inhibiting	O
the	O
generation	O
of	O
active	O
oxygen	O
in	O
the	O
airway,	O
inhibiting	O
the	O
generation	O
of	O
IgE,	O
TGF-â1,	O
and	O
IL-17	B-GENE
in	O
the	O
serum	O
and	O
bronchoalveolar	O
lavage	O
fluid,	O
inhibiting	O
inflammatory	O
cell	O
infiltration	O
in	O
the	O
bronchial	O
tubes,	O
and	O
inhibiting	O
the	O
formation	O
of	O
a	O
mucous	O
plug	O
and	O
subepithelial	O
fibrosis	O
in	O
an	O
asthmatic	O
mouse	O
model	O
.	O
Therefore,	O
the	O
above-described	O
styraxlignolide	O
or	O
homoegonol	O
can	O
be	O
effectively	O
used	O
as	O
the	O
active	O
ingredient	O
of	O
a	O
pharmaceutical	O
composition	O
for	O
preventing	O
or	O
treating	O
bronchial	O
asthma	O
in	O
which	O
airway	O
remodeling	O
has	O
progressed	O
.	O


Provided	O
is	O
an	O
insulin	B-GENE
secretagogue	O
which	O
is	O
effective	O
in	O
preventing	O
diabetes	O
and	O
the	O
like	O
and	O
which	O
is	O
very	O
safe	O
and	O
free	O
of	O
concern	O
of	O
side	O
effects	O
even	O
when	O
ingested	O
continuously	O
.	O
This	O
insulin	B-GENE
secretagogue	O
contains,	O
as	O
an	O
active	O
ingredient,	O
any	O
of	O
a	O
phospholipid,	O
a	O
sucrose	O
fatty	O
acid	O
ester,	O
an	O
HLB-4	O
to	O
15	O
polyglycerin	O
fatty	O
acid	O
ester,	O
or	O
glycerin	O
mono	O
fatty	O
acid	O
ester,	O
and	O
is	O
therefore	O
very	O
safe	O
and	O
free	O
of	O
concern	O
of	O
side	O
effects	O
even	O
when	O
ingested	O
continuously	O
.	O
The	O
phospholipid	O
is	O
preferably	O
lecithin	O
derived	O
from	O
soybeans	O
.	O
The	O
HLB	O
of	O
the	O
sucrose	O
fatty	O
acid	O
ester	O
is	O
preferably	O
4	O
to	O
16	O
.	O
The	O
carbon	O
number	O
of	O
the	O
constituent	O
fatty	O
acid	O
of	O
the	O
glycerin	O
mono	O
fatty	O
acid	O
ester	O
is	O
preferably	O
8	O
to	O
12	O
.	O


